,tname,S,T,C,V,L,I,M,P,G,A,F,Y,W,D,E,N,Q,H,K,R,B,J,Z
132,Bovinae,8.744426003319402,7.498650242956268,4.862124817532844,5.832950068987582,7.504649163150633,3.7363274610570096,1.4387410266152092,6.71979043772121,9.038373092843289,6.800775860345138,2.9674658561458935,2.650522905876942,1.2647723409786238,5.516007118718631,5.652982463156632,4.3092243396188685,3.992281389349917,3.0664480393529163,3.3214021476134294,5.082085224659561,0.0,0.0,0.0
133,Myomorpha,8.377802909552138,7.456179482665908,4.07665244765531,6.1316170849981795,8.126297615401866,4.076170174799796,1.7328063698598757,6.448711487498282,8.352001311782168,6.507789912298681,3.2524481375828,2.5246983986129834,1.1745755396030413,5.315852549897155,5.779075627617837,4.3623991145470375,4.67949351704714,2.8073102919438733,4.099078135436686,4.718798754771487,0.00024113642775673192,0.0,0.0
134,Muroidea,8.386694818455574,7.4387970549404905,4.0544015190098746,6.150951606283717,8.138471199632114,4.0833279765819315,1.7353402196432899,6.456780905571186,8.335517239674244,6.501035913309631,3.2526194514356916,2.524266083852114,1.1711506796481357,5.3143094488150044,5.778121708688321,4.35503889001518,4.682130371791512,2.8031468030083517,4.117199127756049,4.720451747207484,0.00024723468010304743,0.0,0.0
135,Muridae,8.337646761772504,7.387324832723141,3.933215503093044,6.229958338593612,8.250220931700543,4.197702310314354,1.7696629213483146,6.474876909481126,8.30829440727181,6.40417876530741,3.279257669486176,2.5710137608887766,1.1715692463072844,5.327610150233556,5.683625804822624,4.361507385431133,4.7105794722888525,2.770483524807474,4.0840802928923114,4.7468753945208935,0.00031561671506122964,0.0,0.0
136,Murinae,8.379253407582478,7.4309580082235245,3.8550199112895394,6.232395506200019,8.235179849127464,4.221840903940169,1.7868358856476836,6.482015087253537,8.255576779875028,6.3813254767377865,3.275811830219834,2.5745459254702627,1.1720141159711206,5.341082008612037,5.694952569041992,4.368828309644835,4.711691002687215,2.760384627836954,4.095574189788584,4.74439084404442,0.00032376080551688413,0.0,0.0
137,Perciformes,9.370284941294809,5.179410693536359,3.8188723747420266,5.350236728464647,7.104455351103866,2.9578051022354797,1.2955030263089438,10.318933074348346,7.821577842909419,5.759525502506027,3.077470040408595,4.119768994641092,1.0969285999202234,4.678205372782297,4.6860096078805435,3.8674320597977836,7.451310244359273,2.8814970257192902,4.302734950833319,4.862038466207662,0.0,0.0,0.0
138,Primates,8.53012995456504,7.270198144802196,4.163686808742261,5.704544251835164,7.870151273464018,4.085517512492723,1.5624787378002223,6.329445028236202,8.770383362186926,6.722408279595092,3.4246316442011837,2.4187122477830614,1.3001504418757608,5.5173612948585165,5.700159513747666,4.453684313977487,4.303696031812031,3.1196655503224293,3.648102088798506,5.104893518903513,0.0,0.0,0.0
139,Haplorrhini,8.54158793528361,7.273326291921434,4.064477368966753,5.729545182931359,7.884927825528025,4.098553926556136,1.5709131548432318,6.3374322102604355,8.704057209856686,6.731977377041767,3.443185818984034,2.409261071651211,1.3076677099584297,5.529284844491388,5.720662667919909,4.438189000539411,4.298491264450237,3.110172256191113,3.680429719926227,5.125857162698605,0.0,0.0,0.0
140,Catarrhini,8.491393372177457,7.257490239273725,4.009878240859295,5.766808970396848,7.925744814449733,4.1077485959638125,1.576624770671166,6.3491200437785675,8.651178127554187,6.7342872477382825,3.4519470588028947,2.423782145500595,1.2984484567002605,5.521080713225828,5.735062493203448,4.4459099662891,4.310505102237689,3.0806360520712386,3.728720213560832,5.13363337554504,0.0,0.0,0.0
141,Cercopithecidae,8.904310870990347,8.057169337884575,4.412030653073219,5.292515315233854,7.339444356534123,3.9322286773515382,1.450708682776861,6.318805524786943,9.072156791825847,7.050658950652169,3.4625991816804937,2.0932703393087233,1.3778059090806338,5.6632456993014895,5.612383299048308,4.261704003436038,4.0045663132671745,3.6038836268282206,3.0766100775369036,5.013902389402537,0.0,0.0,0.0
142,Hominidae,8.302402256067849,6.891323055230117,3.8239624265170917,5.98464505292843,8.203388248955427,4.205244113591357,1.6412478875283822,6.359446765715234,8.431483343874092,6.561621963484049,3.4455319281293093,2.576437776694902,1.253745425138153,5.468061502731957,5.802946573907994,4.541943577567884,4.4538159272584,2.833822355392894,4.0471327409772835,5.1717970783091936,0.0,0.0,0.0
143,Brevundimonas,8.271989345044185,9.141304152193085,0.768524684580911,9.099908208995519,5.592051978906067,3.9182160148305467,1.387664008927125,3.1424920357804935,11.965227407714044,15.14731556307482,1.6882345530138045,3.3080758085707602,0.3617645470743867,4.911718651572146,2.744731016360397,7.107503464660463,5.021507892226562,0.5345476143337953,0.6209391479634996,5.26628390417739,0.0,0.0,0.0
144,Enterobacterales,8.934980441708225,8.522755277154213,0.9042069370326061,6.466110162694519,8.71094502618974,5.697668687466114,1.8774167820449057,3.4747892946917047,9.952101228162148,7.877533280460975,3.675076956165231,4.096711608171019,1.6569659331747162,4.949390399634374,3.8856702467526065,6.641305857629974,3.330958557928837,1.4553340592080797,3.923756267390749,3.965874925508224,0.0004480708310369703,0.0,0.0
145,Unidentata,8.456213087182697,6.953299174717409,4.0863222122266984,5.7378652168811355,6.59150467399382,5.137481910274964,1.32397230805335,5.569679665193413,8.137442797355966,5.255798490241327,2.9227128720616418,3.140767395470724,0.9680447451793327,6.56314780772089,7.266202526694567,5.620526459889701,3.9455157038369775,3.4067352446513084,5.204951695545039,3.7118160128290376,0.0,0.0,0.0
146,Episquamata,8.46218751226404,6.9286919665633215,4.099132687100193,5.751344138770064,6.542129429771202,5.133236529178603,1.3078372120403439,5.568855225462109,8.150190337898827,5.241160080059652,2.919822612927279,3.146462069777481,0.9605196028413328,6.583336603743966,7.286801930850437,5.627722616851772,3.948039715866724,3.4103842078411364,5.2117263843648205,3.7204191358266945,0.0,0.0,0.0
147,Cichlomorphae,9.61156848178941,7.043056163310165,4.190623505347675,5.555272878992948,7.359540842805825,4.076648315304222,1.4531836730540262,6.184171695482715,8.427040613837809,6.048826157306115,3.4070440737989354,3.9056855302390425,1.3229263130043656,5.390415907680096,5.666195162160237,3.77644580581477,4.2628756347502215,3.274751442498499,3.931126420873742,5.11260138194918,0.0,0.0,0.0
148,Cichliformes,9.61156848178941,7.043056163310165,4.190623505347675,5.555272878992948,7.359540842805825,4.076648315304222,1.4531836730540262,6.184171695482715,8.427040613837809,6.048826157306115,3.4070440737989354,3.9056855302390425,1.3229263130043656,5.390415907680096,5.666195162160237,3.77644580581477,4.2628756347502215,3.274751442498499,3.931126420873742,5.11260138194918,0.0,0.0,0.0
149,Cichlidae,9.61156848178941,7.043056163310165,4.190623505347675,5.555272878992948,7.359540842805825,4.076648315304222,1.4531836730540262,6.184171695482715,8.427040613837809,6.048826157306115,3.4070440737989354,3.9056855302390425,1.3229263130043656,5.390415907680096,5.666195162160237,3.77644580581477,4.2628756347502215,3.274751442498499,3.931126420873742,5.11260138194918,0.0,0.0,0.0
150,Enterobacteriaceae,8.784021427411936,7.791109788431362,1.2323467344840646,6.391699583355879,8.653481954439695,5.456955792435474,2.308451923597208,4.235430983171907,9.333910502678426,6.912504734592284,4.325388236567285,4.403170824089606,1.967561279151561,4.182674097721985,4.083924030084952,6.082598344245441,3.0308154320653644,1.4109085006222608,5.128916184189167,4.283453276337861,0.0006763703262810454,0.0,0.0
151,Mytilus,8.34340991535671,7.042091322623366,3.81182702827201,4.105487418667588,3.8233431220130134,2.0383485921575404,0.5297403120861404,13.502619911326079,7.686992572119537,4.318535152876144,1.140093280359302,13.485345770714574,0.7658202337767029,2.0210744515460357,0.9673518742442564,5.372257730177924,1.1688835147118097,2.890539528991766,13.422007255139057,3.5642310128404446,0.0,0.0,0.0
152,Caniformia,8.077419852331657,6.825002088433932,5.6085696476651306,5.535313811295536,7.825522590429189,3.8003071604367076,1.3333847409378032,6.368759598763647,9.555388480841028,7.132805120197405,3.12815273199288,2.521542999248164,1.2145046556011798,5.169677224503435,5.460772784814194,4.365148214549637,4.407559488237298,3.3665554977220005,3.3151478932521092,4.988465418747068,0.0,0.0,0.0
153,Archaea,6.3046367772608765,6.188333929758192,2.922907826798221,5.614488011860335,6.588364603036655,6.197280302643014,1.2524922038750574,6.619037881498901,7.833188487296151,5.222125658197434,3.3165482337303818,3.6552323500843515,0.8537395838658556,15.181994785542662,5.610653852052554,5.413833648586473,3.4162363887326825,0.9342569398292521,4.066765502786156,2.8078830325647974,0.0,0.0,0.0
154,Peptococcaceae,9.050224238520899,9.690973131483277,0.3059835471915334,7.9043783721297824,8.244333878300175,6.290946237015752,1.31311058108564,4.140332500548506,8.755328761273853,10.532722781737242,2.589890039374444,4.071916749827191,0.8528377201984528,5.803071159458241,3.8987541255877267,5.617169050601705,3.317220244456555,0.6968969918302157,4.714081141080356,2.209828748298453,0.0,0.0,0.0
155,Desulfosporosinus,9.591967237649492,10.2672598720164,0.2784618384830633,8.009632784119512,8.229136904356976,6.274461784060554,1.3460500596379996,4.104364231712903,8.632770513884543,10.40649079125793,2.521576257273342,3.9542488106414146,0.8294897436246298,5.914819702762395,3.322947704503916,5.784205680802914,3.4889363574107586,0.630847585227917,4.560152745842347,1.8521793947309941,0.0,0.0,0.0
156,Caulobacter,8.906078860898138,8.3105147864184,0.7096568090543994,8.940306681270537,6.1176524278933915,3.587075575027382,1.9578313253012047,2.989229645856152,11.46631982475356,14.530850675428988,2.042259948886455,3.1170135085797734,0.32174151150054764,4.693775100401607,3.091913106973348,7.603139832055494,4.262504563709383,0.6457648776925885,1.9144760861628332,4.791894852135816,0.0,0.0,0.0
157,Galliformes,8.596429980874898,8.338392884247595,3.5426975501654474,5.3770377341307185,7.318387419932606,4.582435263046052,1.4457666737500379,6.414498649099906,8.022676907197717,6.551865456422088,2.7822470477520413,2.927203181445615,1.034425184420631,6.205033241249507,6.9700373394857476,4.7645790959594425,3.8219847606326462,3.0547038644849884,4.089129048905619,4.160468716796697,0.0,0.0,0.0
158,Oncorhynchus,8.834202767067362,7.28056248582445,3.8822106297724353,5.81638567576422,7.732920037297447,3.5256167939316048,1.7287870769385851,7.734180086187344,7.4771301126483705,6.34938635619062,2.9346538645699454,4.098939038834707,1.330611627731156,4.849928177213276,6.038154280386079,3.9779743454046015,4.432851994657392,2.923313424560873,4.156901287769966,4.892769839469771,0.0,0.0,0.002520097779793856
159,Clostridioides,8.802789599738098,7.650938194599997,0.39629891276254803,7.1618105691197,7.338206661267812,8.630485724623947,1.452952426900081,2.594680979375226,6.684959594741286,7.286946258421352,1.8158674638592622,3.519091269362648,0.54943398177025,6.700251563657667,5.77864121164085,8.556825818012648,2.1738287644089116,0.45746678842807176,10.156021158915864,2.292503058393783,0.0,0.0,0.0
160,Clostridium,8.382991591972713,6.632599944475292,0.43341496787499006,7.570075156658999,7.44291365907829,8.076738121678433,1.3123909336083128,2.73136947727453,7.169504045371619,7.460265130483065,2.9975906242563655,4.0074462600142775,0.4842299912746887,6.67325196319505,5.7516409534385655,8.212451415880066,2.144765804711668,0.7090554850479892,9.413916871579282,2.393387602125803,0.0,0.0,0.0
161,Lactobacillaceae,5.700862041751167,6.572483244124694,0.4011395192639498,7.137235435696301,10.04557859340999,6.487139042468537,2.7207818573902744,4.052761004666717,6.8290601360935215,9.609495848723048,4.200589353963988,3.278349460557154,1.092928296719147,5.9330548761039505,4.696761383490469,4.161509547338273,4.756197523929578,2.2655402102907254,5.719041227563129,4.339491396455386,0.0,0.0,0.0
162,Myxococcaceae,5.924421843273256,6.398806849831988,3.5794505040340696,7.717740921097555,7.006163411259457,2.136529442417926,1.0637724389498842,6.709672782160249,10.71678855725863,10.479596053979263,2.188639916623241,1.6477691326301414,0.7007960324163088,12.529873677022875,4.161650284810695,5.047528346301055,3.3638209555982823,0.7636879840434134,2.4905212844333433,5.372769581858368,0.0,0.0,0.0
163,Cercopithecinae,9.050432580713231,8.208482802278962,4.193571076879792,5.266933952310614,7.24273756770064,4.018428641766898,1.4595202926074418,6.326229162270521,8.941408173313638,7.016248153618907,3.452205106562566,2.099599071534079,1.3603432510374904,5.749454877963002,5.6840402335232465,4.2955616515439266,3.9354294154884997,3.607652810016178,3.130758950552156,4.960962228318211,0.0,0.0,0.0
164,Hystricomorpha,8.02468680642093,7.369173935805455,5.5678039212794666,5.74108347650403,7.85656876986263,3.8770378781734123,1.4267912313171458,6.173913684660704,9.157271473761051,6.564714383677804,3.0688915269984296,2.5520023005626054,1.187886653050089,5.523562332711493,5.481532823571919,4.518540912409028,4.142487409581253,3.191293255369823,3.5393270854378813,5.035430138844852,0.0,0.0,0.0
165,Desulfitobacterium,8.287218520336465,8.968350557748296,0.31535135789353363,7.821251588523631,8.252926581631623,6.2565978362459065,1.284939114999025,4.308008848664968,9.146534160822469,10.221014906907472,2.6337553707227532,4.162772402385643,0.8539365128460292,5.798699595893036,4.669755182453286,5.528398431984293,3.1716681347202518,0.8458678213860668,4.955521338326957,2.517431735508294,0.0,0.0,0.0
166,Nitriliruptoria,5.900337928444992,8.345581004487833,0.671923331366554,9.288204688086681,8.572654615673443,3.639256915017254,0.9769529224552558,6.520409805288848,10.666380589676196,13.861502976988682,2.6648071662286115,1.7175347315346243,1.077795061595952,9.15553648375619,5.558833521071358,2.2700209193799283,2.657297645228772,1.312020597543314,0.23958947951867546,4.903359616656833,0.0,0.0,0.0
167,Streptomycetales,9.823185414516685,9.958032335741313,0.3742690058479532,8.077055383556932,7.2404540763673895,2.3570691434468523,1.198486412108703,5.980048159614723,10.482284141726867,14.468524251805986,2.147918816649467,3.463364293085655,2.1878224974200204,5.228758169934641,2.1121431028551774,3.021671826625387,2.502923976608187,1.1379428964568283,3.477124183006536,4.760921912624699,0.0,0.0,0.0
168,Streptomycetaceae,9.870191768532017,9.98794437591118,0.37428507345519796,8.10530447459908,7.219356285746327,2.3410339800381292,1.1887406078277447,5.970337557474487,10.472972972972974,14.46254345631939,2.1545923516877874,3.4610855668946954,2.2008523045867445,5.206347426264439,2.0802960636985532,3.0209151059773465,2.50504654031625,1.1410788381742738,3.5059437030391387,4.731131546484243,0.0,0.0,0.0
169,Vibrionales,7.6988185505201905,8.11144418973726,0.6036560277434903,7.034620584259096,6.564979721389526,4.428966084758714,1.3495562217128079,3.9681420090519013,8.090871686357492,7.199200611297243,3.460295068477047,3.547287368482925,1.7010521366014224,12.519249985305354,6.899429847763475,6.399811908540528,3.7970963380943985,1.277258566978193,3.570798800916946,1.7774642920119907,0.0,0.0,0.0
170,Vibrionaceae,7.6988185505201905,8.11144418973726,0.6036560277434903,7.034620584259096,6.564979721389526,4.428966084758714,1.3495562217128079,3.9681420090519013,8.090871686357492,7.199200611297243,3.460295068477047,3.547287368482925,1.7010521366014224,12.519249985305354,6.899429847763475,6.399811908540528,3.7970963380943985,1.277258566978193,3.570798800916946,1.7774642920119907,0.0,0.0,0.0
171,Escherichia,8.429479421599476,6.986167513828004,1.2398138934459295,6.141695577728173,8.548709535719729,5.404799684443608,2.141659719047235,4.319178119032891,9.072246277420685,6.824803449605106,4.677764928417108,4.573774753695686,2.2671651023317105,4.25104662524989,4.3111099158217465,6.412428618813257,3.2245918833875695,1.5741960931967118,5.485481716555056,4.112990703636966,0.000896467023460542,0.0,0.0
172,Euzebyales,5.968843836278995,8.569758771487878,0.702122085407388,9.345236895669172,8.601197073819552,3.72785715725197,0.9999798472420951,6.616553475343101,10.640656173797383,13.748614497894037,2.7173978758993167,1.727091352451583,1.07615727212269,8.97160476411197,5.184498498619536,2.3494085165554908,2.7234437032707928,1.236976280203946,0.24425142580762177,4.848350496765482,0.0,0.0,0.0
173,unclassified Euzebya,5.931384899638868,8.617829847988578,0.6750230956580163,9.490215839422188,8.59578399260939,3.60082304526749,1.029856386999244,6.464684639287814,10.614554463760813,13.923532375913329,2.718988830099941,1.7500209960527422,1.146384479717813,9.011505836902662,5.149281934996221,2.3043167884437725,2.602460737381372,1.337448559670782,0.2488032249937012,4.787100025195263,0.0,0.0,0.0
174,Tissierellia,7.241320063967858,6.6915136856852095,0.29076298851486193,7.376458771129879,6.974346774513302,6.847798792011948,1.4399376181224641,3.5942270330280324,6.043244386291847,7.07974835784994,3.207974835784994,3.840384335804819,0.5835084519514161,6.251073840582583,6.952209137887739,7.5129191282396945,2.9267938093916444,0.9714127116291978,11.356607588914,2.8177576886985714,0.0,0.0,0.0
175,Tissierellales,7.272079503684342,6.70820900891025,0.2904995015604071,7.380331676435626,6.928824196416031,6.873327829372651,1.4278324557827557,3.5620445957843314,5.969285158832658,6.967534625279623,3.193096525995937,3.8593955006834273,0.5803138627869453,6.252590686887442,6.987061124794886,7.606427986612358,2.914244410111301,0.9612518884180452,11.498367653154558,2.7672818084964255,0.0,0.0,0.0
176,Peptoniphilaceae,7.279578151923436,6.698983440248569,0.29237337983627093,7.360889091877902,6.9152359401274675,6.8726774481513,1.426228487201312,3.559689150006574,5.95680486066419,6.949490336108285,3.1991529822084743,3.8614046378376132,0.5833627436733169,6.258520348495229,6.992394832084259,7.6203920917325805,2.9254638183617403,0.9636211394603722,11.514667109551786,2.7690700104493207,0.0,0.0,0.0
177,Finegoldia,7.3390831522114786,6.61792376753938,0.3002910749806078,7.300682758991452,6.900166657706575,6.861382260554348,1.4315666592425906,3.4848356847174116,5.834555745850838,6.962759298655218,3.179168554686,3.8538634635618667,0.5637177724699901,6.248511984762724,6.935111015536799,7.723855092276145,2.995614675094273,0.9799780349750782,11.728632101192716,2.758300244994509,0.0,0.0,0.0
178,Haemosporida,6.531873334446728,3.705061829694228,2.6031644604515054,5.7511055280030785,6.848464604950732,5.646906336908297,1.4883783410907876,6.448731819601066,5.516203518810314,5.35318805957144,3.243608269131625,3.4805071269342203,0.7816754649026627,6.415874583384768,9.278266299730607,9.358321775815622,2.6060689675203497,2.0400531524793597,8.147686923183048,4.754859603389559,0.0,0.0,0.0
179,Plasmodiidae,6.531873334446728,3.705061829694228,2.6031644604515054,5.7511055280030785,6.848464604950732,5.646906336908297,1.4883783410907876,6.448731819601066,5.516203518810314,5.35318805957144,3.243608269131625,3.4805071269342203,0.7816754649026627,6.415874583384768,9.278266299730607,9.358321775815622,2.6060689675203497,2.0400531524793597,8.147686923183048,4.754859603389559,0.0,0.0,0.0
180,Herbiconiux,8.244736397179485,8.050801101950293,0.5678823260300948,10.04982645277427,8.269599896567842,3.5166933534893436,0.7956319804274533,6.620652617131945,10.00407761389969,15.777382171876399,2.843389790052611,2.47441545912938,0.7856865806721102,6.248694666282111,3.637032690528996,2.300370963410874,2.233736785050075,0.9179603974181743,1.821997235178868,4.839431520949985,0.0,0.0,0.0
181,Mus,8.530132686933005,7.267933538951348,3.5283689546946935,6.372048009696005,8.280496739356554,4.265066343466502,1.9170412713343765,6.662385470464269,8.168793697596803,6.311900217979215,3.2918479391467153,2.581380414431852,1.162254321143984,5.260444460524055,5.660223767874748,4.327475330360615,4.752127784661861,2.74192527202178,4.201752878501461,4.716400900860159,0.0,0.0,0.0
182,Homo,8.391561000838193,6.696984288338416,3.2318584702084783,6.197635225509604,8.401191304192748,4.244467034044906,1.7548552779412552,6.481194157615965,8.049150214898436,6.480837479713944,3.4109107770228095,2.63049952740178,1.2426658106397017,5.472152372799743,5.972928147236638,4.512332138462361,4.5704706364917165,2.6886380254311346,4.387851550657179,5.18181656055499,0.0,0.0,0.0
183,Planococcaceae,8.045550306731386,7.568515717083221,0.0649658001466371,7.9926495837548375,8.050190721027572,6.0511002422296265,1.545257960630725,4.073355669194146,8.134646261218201,10.35647662623319,3.1294954013494323,3.7735849056603774,0.6218155156892408,6.194025002552228,6.636720526408598,5.0051508598687695,2.7712554176836908,1.216716628460589,5.823719941716396,2.944806912361136,0.0,0.0,0.0
184,Kineosporiales,7.663928720590283,9.767506612835863,0.31045524154253096,10.009745231797298,8.167896422107754,2.23583460949464,0.6473618265348741,5.916747876931644,11.065014617847696,19.097869970764304,2.082695252679939,2.1063622441876655,0.7448141445078658,5.805373799248225,2.65766392872059,2.104970068216623,2.288737296394264,0.8172072950020882,1.582904079075595,4.926910761520256,0.0,0.0,0.0
185,Kineosporiaceae,7.663928720590283,9.767506612835863,0.31045524154253096,10.009745231797298,8.167896422107754,2.23583460949464,0.6473618265348741,5.916747876931644,11.065014617847696,19.097869970764304,2.082695252679939,2.1063622441876655,0.7448141445078658,5.805373799248225,2.65766392872059,2.104970068216623,2.288737296394264,0.8172072950020882,1.582904079075595,4.926910761520256,0.0,0.0,0.0
186,Lacticaseibacillus,5.684324049434242,6.563320634280428,0.40343970434149784,7.127544377271472,10.060894077623509,6.485394627818379,2.723135803876353,4.048535517161257,6.837431664043559,9.621943788058799,4.20811394952236,3.2748650816962663,1.097211323054261,5.911964436806502,4.700439717493566,4.15331366368407,4.7630216439208946,2.265772618269977,5.715121810075361,4.354211511567244,0.0,0.0,0.0
187,Leifsonia,8.433309809456599,9.188646788990825,0.7983415666901905,8.854534227240649,7.384659491884262,3.8549752999294284,0.9251499647141849,6.677840508115738,10.437985179957657,15.4265172900494,2.9430575158786167,2.9551870148200425,1.1787667607621737,5.225608680310515,2.7511908962597036,3.130513408609739,2.848226887791108,0.9802840508115738,1.9715949188426252,4.0336097388849685,0.0,0.0,0.0
188,Plasmodium,6.531623661250766,3.702229082242063,2.6039592980236232,5.7529629286224635,6.847778462567744,5.646790183384329,1.4878728545015245,6.4530849181978995,5.519710133861288,5.354633331333504,3.243359203849853,3.480248051530142,0.7819331802555054,6.4178152048824915,9.277389023119843,9.357745792632265,2.600323245104509,2.0398256876230576,8.146758367921286,4.753957389095841,0.0,0.0,0.0
189,Plasmodium (Laverania),5.483652405279895,2.576149475027324,2.2423232328227853,5.391664729650199,7.169598567761781,5.609269983827973,0.9831801029668498,7.45842008694319,5.1468588187002045,4.3303445581376945,2.8511233871246926,2.6809956429493425,0.8377802285844284,7.183446174845821,10.419335215948488,10.686396209712118,3.067739526510749,2.347663958140662,8.42033422188812,5.1137234731776795,0.0,0.0,0.0
190,Plasmodium (Plasmodium),7.080330669389518,4.289669526969977,2.599014275335284,6.899287215033283,6.7154947277475605,4.542187837492882,1.8705205490211478,6.899287215033283,6.424489956211833,6.596500873799752,3.088734855773951,3.3746342804406306,0.7999685824808058,6.3710801735817935,8.573448269091053,8.126534058554402,2.4215052918883893,1.8434229387162016,6.7229563885561685,4.760932314882086,0.0,0.0,0.0
191,Microbacterium,7.314905230476477,8.285134830616691,0.7436340419139187,8.533012844587997,7.9245849921129725,3.7669946668669723,1.0453441498284886,6.335912266205964,10.121685570495005,15.600040061093168,2.8293147049250105,2.9920628959162725,1.3733443501339542,5.524675129572598,3.6230251132977793,2.646535967350209,2.863116252284734,1.1980770675279802,1.8478179223315556,5.4307819424622545,0.0,0.0,0.0
192,Mobiluncus,6.800761689822978,7.650751110797659,0.6640806826997673,8.585090626983567,7.458636011002186,3.9069045771916215,1.2940263770364624,5.33803512236406,9.91945835390366,13.250017631708864,2.371958530220749,2.7858100007052684,1.0491572043162423,5.961774455180196,3.8377882784399464,4.803159602228648,3.3432541081881655,1.050003526341773,6.442767473023485,3.4865646378446997,0.0,0.0,0.0
193,Ornithinimicrobiaceae,6.571458309366903,8.03245191649274,0.6047757563805486,9.639709225569305,7.907552575501104,2.8420078116868535,1.3574586270932965,6.254279719743408,10.964299605033224,14.125677222852197,2.2295627975261167,2.701769955134842,1.3295206166083255,7.421650314713471,5.5459689833303205,2.528116046826297,2.999775400307866,1.421551709970583,0.8080110875555336,4.714402318307066,0.0,0.0,0.0
194,Ornithinimicrobium,6.469417769703261,8.213513279695475,0.632407647720391,9.563976122501947,7.989445453758976,2.992473397352712,1.2501081408426336,6.3284021109092485,10.88502465611212,14.143957089713643,2.3012371312397266,2.6247945323989965,1.3599792369582144,7.2480318366640715,5.144908729128818,2.738991262219915,2.995068777575915,1.4966692620468898,0.841768319058742,4.779825244398304,0.0,0.0,0.0
195,Peptostreptococcus,8.127313159880082,5.810302127810847,0.26543324472392177,6.884279795079215,7.374857309881463,7.615801177860024,1.6633026689470753,3.1046209873958706,6.667035323951006,6.530368802113986,3.054062274115124,4.085381027052861,0.5600957455632755,7.02134130686374,6.618846550355293,7.754047659487066,1.9461154713612538,0.7891899151166603,10.970450802027088,3.157154650414147,0.0,0.0,0.0
196,Pseudomonadaceae,8.715479718971798,15.623866693989244,0.06598261636213965,10.692634382365389,6.528476393081754,4.875390033315235,0.4235703707772358,3.8795243336424727,12.236641689042308,10.274908789771779,1.4171122429794003,2.136160797593923,0.31047743387478516,6.147368687903633,3.111112050031301,6.662272520176808,2.2305222767030664,0.5965898888154184,2.923656634069705,1.148252446532603,0.0,0.0,0.0
197,Pseudomonas,8.715479718971798,15.623866693989244,0.06598261636213965,10.692634382365389,6.528476393081754,4.875390033315235,0.4235703707772358,3.8795243336424727,12.236641689042308,10.274908789771779,1.4171122429794003,2.136160797593923,0.31047743387478516,6.147368687903633,3.111112050031301,6.662272520176808,2.2305222767030664,0.5965898888154184,2.923656634069705,1.148252446532603,0.0,0.0,0.0
198,Rathayibacter,9.261350801897448,8.038739552744522,0.6127174158572397,8.790753708305097,9.121112868006927,3.0391160304193963,0.4018899179278669,6.857540847827724,9.47217829982682,15.146638054363375,2.588284014757925,2.834876891800316,1.009901362849183,7.024132218959416,3.5125367065733,2.007567201264965,2.508282508847225,0.4913033657104134,1.4475566598900684,5.8335215721707705,0.0,0.0,0.0
199,Vibrio,7.6976140750585405,8.211505600911334,0.611353711790393,7.052718182393519,6.529333586481869,4.416809062717549,1.3651034744636414,3.9598759572178976,8.02923865578128,7.203341560660718,3.485855325612303,3.5504082020125307,1.7568508322258085,12.323270679070944,6.982469463957977,6.37428010885387,3.850389215872413,1.287893171318271,3.5617998860831594,1.74988924751598,0.0,0.0,0.0
